,class_names,file_names,file_paths,labels
1486,engine_idling,177592-5-0-9,./data/fold2/177592-5-0-9.wav,5
1487,jackhammer,73623-7-1-1,./data/fold2/73623-7-1-1.wav,7
1488,jackhammer,203929-7-5-10,./data/fold2/203929-7-5-10.wav,7
1489,drilling,77751-4-9-2,./data/fold2/77751-4-9-2.wav,4
1490,drilling,76086-4-0-58,./data/fold2/76086-4-0-58.wav,4
1491,street_music,168713-9-0-46,./data/fold2/168713-9-0-46.wav,9
1492,jackhammer,203929-7-2-8,./data/fold2/203929-7-2-8.wav,7
1493,drilling,77751-4-9-0,./data/fold2/77751-4-9-0.wav,4
1494,air_conditioner,146690-0-0-64,./data/fold2/146690-0-0-64.wav,0
1495,car_horn,176634-1-0-0,./data/fold2/176634-1-0-0.wav,1
1496,street_music,96920-9-0-8,./data/fold2/96920-9-0-8.wav,9
1497,car_horn,155129-1-1-0,./data/fold2/155129-1-1-0.wav,1
1498,air_conditioner,147926-0-0-17,./data/fold2/147926-0-0-17.wav,0
1499,engine_idling,152908-5-0-12,./data/fold2/152908-5-0-12.wav,5
1500,street_music,96169-9-1-3,./data/fold2/96169-9-1-3.wav,9
1501,dog_bark,97193-3-0-1,./data/fold2/97193-3-0-1.wav,3
1502,street_music,60605-9-0-95,./data/fold2/60605-9-0-95.wav,9
1503,engine_idling,201652-5-3-0,./data/fold2/201652-5-3-0.wav,5
1504,jackhammer,156893-7-9-0,./data/fold2/156893-7-9-0.wav,7
1505,jackhammer,156893-7-11-0,./data/fold2/156893-7-11-0.wav,7
1506,drilling,185800-4-2-2,./data/fold2/185800-4-2-2.wav,4
1507,street_music,14780-9-0-0,./data/fold2/14780-9-0-0.wav,9
1508,engine_idling,152908-5-0-4,./data/fold2/152908-5-0-4.wav,5
1509,street_music,93193-9-1-19,./data/fold2/93193-9-1-19.wav,9
1510,jackhammer,203929-7-9-12,./data/fold2/203929-7-9-12.wav,7
1511,dog_bark,160366-3-0-7,./data/fold2/160366-3-0-7.wav,3
1512,air_conditioner,146690-0-0-8,./data/fold2/146690-0-0-8.wav,0
1513,dog_bark,108187-3-2-0,./data/fold2/108187-3-2-0.wav,3
1514,drilling,185800-4-0-0,./data/fold2/185800-4-0-0.wav,4
1515,street_music,194841-9-0-130,./data/fold2/194841-9-0-130.wav,9
1516,jackhammer,203929-7-7-16,./data/fold2/203929-7-7-16.wav,7
1517,dog_bark,112195-3-0-57,./data/fold2/112195-3-0-57.wav,3
1518,drilling,185800-4-0-1,./data/fold2/185800-4-0-1.wav,4
1519,children_playing,84359-2-0-2,./data/fold2/84359-2-0-2.wav,2
1520,children_playing,182739-2-0-62,./data/fold2/182739-2-0-62.wav,2
1521,engine_idling,152908-5-0-5,./data/fold2/152908-5-0-5.wav,5
1522,dog_bark,112195-3-0-80,./data/fold2/112195-3-0-80.wav,3
1523,street_music,14780-9-0-1,./data/fold2/14780-9-0-1.wav,9
1524,street_music,93193-9-1-18,./data/fold2/93193-9-1-18.wav,9
1525,street_music,98202-9-1-5,./data/fold2/98202-9-1-5.wav,9
1526,street_music,79377-9-0-2,./data/fold2/79377-9-0-2.wav,9
1527,engine_idling,201652-5-3-1,./data/fold2/201652-5-3-1.wav,5
1528,dog_bark,97193-3-0-0,./data/fold2/97193-3-0-0.wav,3
1529,jackhammer,73623-7-3-0,./data/fold2/73623-7-3-0.wav,7
1530,engine_idling,152908-5-0-13,./data/fold2/152908-5-0-13.wav,5
1531,air_conditioner,147926-0-0-16,./data/fold2/147926-0-0-16.wav,0
1532,street_music,96920-9-0-13,./data/fold2/96920-9-0-13.wav,9
1533,dog_bark,72539-3-0-1,./data/fold2/72539-3-0-1.wav,3
1534,drilling,34621-4-21-0,./data/fold2/34621-4-21-0.wav,4
1535,drilling,77751-4-9-1,./data/fold2/77751-4-9-1.wav,4
1536,jackhammer,203929-7-2-9,./data/fold2/203929-7-2-9.wav,7
1537,dog_bark,22347-3-0-0,./data/fold2/22347-3-0-0.wav,3
1538,drilling,104817-4-0-5,./data/fold2/104817-4-0-5.wav,4
1539,air_conditioner,147926-0-0-7,./data/fold2/147926-0-0-7.wav,0
1540,drilling,76086-4-0-14,./data/fold2/76086-4-0-14.wav,4
1541,air_conditioner,74507-0-0-4,./data/fold2/74507-0-0-4.wav,0
1542,children_playing,192269-2-0-37,./data/fold2/192269-2-0-37.wav,2
1543,street_music,96169-9-1-49,./data/fold2/96169-9-1-49.wav,9
1544,car_horn,132073-1-0-0,./data/fold2/132073-1-0-0.wav,1
1545,engine_idling,113201-5-0-1,./data/fold2/113201-5-0-1.wav,5
1546,street_music,96169-9-1-61,./data/fold2/96169-9-1-61.wav,9
1547,siren,159747-8-0-7,./data/fold2/159747-8-0-7.wav,8
1548,drilling,46668-4-0-2,./data/fold2/46668-4-0-2.wav,4
1549,air_conditioner,189023-0-0-9,./data/fold2/189023-0-0-9.wav,0
1550,street_music,196384-9-0-16,./data/fold2/196384-9-0-16.wav,9
1551,engine_idling,106015-5-0-9,./data/fold2/106015-5-0-9.wav,5
1552,children_playing,160011-2-0-0,./data/fold2/160011-2-0-0.wav,2
1553,dog_bark,204773-3-8-0,./data/fold2/204773-3-8-0.wav,3
1554,engine_idling,201652-5-4-0,./data/fold2/201652-5-4-0.wav,5
1555,drilling,59594-4-0-2,./data/fold2/59594-4-0-2.wav,4
1556,siren,91396-8-0-0,./data/fold2/91396-8-0-0.wav,8
1557,dog_bark,49808-3-0-6,./data/fold2/49808-3-0-6.wav,3
1558,engine_idling,106015-5-0-12,./data/fold2/106015-5-0-12.wav,5
1559,air_conditioner,74507-0-0-27,./data/fold2/74507-0-0-27.wav,0
1560,engine_idling,143970-5-0-0,./data/fold2/143970-5-0-0.wav,5
1561,siren,102871-8-0-0,./data/fold2/102871-8-0-0.wav,8
1562,siren,102871-8-0-1,./data/fold2/102871-8-0-1.wav,8
1563,engine_idling,143970-5-0-1,./data/fold2/143970-5-0-1.wav,5
1564,engine_idling,106015-5-0-13,./data/fold2/106015-5-0-13.wav,5
1565,children_playing,178520-2-0-42,./data/fold2/178520-2-0-42.wav,2
1566,dog_bark,19218-3-0-0,./data/fold2/19218-3-0-0.wav,3
1567,siren,91396-8-0-1,./data/fold2/91396-8-0-1.wav,8
1568,drilling,59594-4-0-3,./data/fold2/59594-4-0-3.wav,4
1569,children_playing,160011-2-0-12,./data/fold2/160011-2-0-12.wav,2
1570,engine_idling,201652-5-4-1,./data/fold2/201652-5-4-1.wav,5
1571,children_playing,160011-2-0-1,./data/fold2/160011-2-0-1.wav,2
1572,engine_idling,106015-5-0-8,./data/fold2/106015-5-0-8.wav,5
1573,dog_bark,158607-3-1-0,./data/fold2/158607-3-1-0.wav,3
1574,jackhammer,203929-7-9-4,./data/fold2/203929-7-9-4.wav,7
1575,air_conditioner,189023-0-0-8,./data/fold2/189023-0-0-8.wav,0
1576,jackhammer,73623-7-4-0,./data/fold2/73623-7-4-0.wav,7
1577,air_conditioner,146690-0-0-112,./data/fold2/146690-0-0-112.wav,0
1578,street_music,74458-9-0-5,./data/fold2/74458-9-0-5.wav,9
1579,siren,159747-8-0-6,./data/fold2/159747-8-0-6.wav,8
1580,air_conditioner,146690-0-0-17,./data/fold2/146690-0-0-17.wav,0
1581,street_music,96169-9-1-74,./data/fold2/96169-9-1-74.wav,9
1582,street_music,74226-9-0-13,./data/fold2/74226-9-0-13.wav,9
1583,engine_idling,113201-5-0-0,./data/fold2/113201-5-0-0.wav,5
1584,air_conditioner,74507-0-0-5,./data/fold2/74507-0-0-5.wav,0
1585,drilling,104817-4-0-4,./data/fold2/104817-4-0-4.wav,4
1586,dog_bark,27349-3-1-2,./data/fold2/27349-3-1-2.wav,3
1587,gun_shot,37236-6-0-0,./data/fold2/37236-6-0-0.wav,6
1588,drilling,34621-4-26-0,./data/fold2/34621-4-26-0.wav,4
1589,drilling,76086-4-0-29,./data/fold2/76086-4-0-29.wav,4
1590,siren,102871-8-0-15,./data/fold2/102871-8-0-15.wav,8
1591,drilling,104817-4-0-10,./data/fold2/104817-4-0-10.wav,4
1592,drilling,76086-4-0-17,./data/fold2/76086-4-0-17.wav,4
1593,drilling,104817-4-0-6,./data/fold2/104817-4-0-6.wav,4
1594,air_conditioner,147926-0-0-4,./data/fold2/147926-0-0-4.wav,0
1595,engine_idling,113201-5-0-2,./data/fold2/113201-5-0-2.wav,5
1596,jackhammer,73623-7-6-0,./data/fold2/73623-7-6-0.wav,7
1597,drilling,34621-4-24-0,./data/fold2/34621-4-24-0.wav,4
1598,engine_idling,201652-5-2-5,./data/fold2/201652-5-2-5.wav,5
1599,siren,159747-8-0-4,./data/fold2/159747-8-0-4.wav,8
1600,street_music,74458-9-0-7,./data/fold2/74458-9-0-7.wav,9
1601,jackhammer,203929-7-7-9,./data/fold2/203929-7-7-9.wav,7
1602,dog_bark,179096-3-0-5,./data/fold2/179096-3-0-5.wav,3
1603,street_music,194841-9-0-222,./data/fold2/194841-9-0-222.wav,9
1604,drilling,46668-4-0-1,./data/fold2/46668-4-0-1.wav,4
1605,street_music,39970-9-0-41,./data/fold2/39970-9-0-41.wav,9
1606,street_music,196384-9-0-15,./data/fold2/196384-9-0-15.wav,9
1607,jackhammer,203929-7-9-6,./data/fold2/203929-7-9-6.wav,7
1608,jackhammer,169098-7-0-8,./data/fold2/169098-7-0-8.wav,7
1609,engine_idling,201652-5-4-3,./data/fold2/201652-5-4-3.wav,5
1610,dog_bark,203128-3-9-0,./data/fold2/203128-3-9-0.wav,3
1611,siren,159747-8-0-21,./data/fold2/159747-8-0-21.wav,8
1612,children_playing,160011-2-0-3,./data/fold2/160011-2-0-3.wav,2
1613,drilling,59594-4-0-1,./data/fold2/59594-4-0-1.wav,4
1614,siren,91396-8-0-3,./data/fold2/91396-8-0-3.wav,8
1615,engine_idling,106015-5-0-11,./data/fold2/106015-5-0-11.wav,5
1616,gun_shot,197320-6-9-0,./data/fold2/197320-6-9-0.wav,6
1617,air_conditioner,74507-0-0-24,./data/fold2/74507-0-0-24.wav,0
1618,street_music,39970-9-0-142,./data/fold2/39970-9-0-142.wav,9
1619,street_music,14387-9-0-19,./data/fold2/14387-9-0-19.wav,9
1620,siren,102871-8-0-3,./data/fold2/102871-8-0-3.wav,8
1621,dog_bark,113785-3-0-0,./data/fold2/113785-3-0-0.wav,3
1622,air_conditioner,74507-0-0-18,./data/fold2/74507-0-0-18.wav,0
1623,engine_idling,143970-5-0-3,./data/fold2/143970-5-0-3.wav,5
1624,engine_idling,143970-5-0-2,./data/fold2/143970-5-0-2.wav,5
1625,siren,102871-8-0-2,./data/fold2/102871-8-0-2.wav,8
1626,children_playing,172593-2-0-22,./data/fold2/172593-2-0-22.wav,2
1627,air_conditioner,74507-0-0-25,./data/fold2/74507-0-0-25.wav,0
1628,children_playing,60591-2-0-8,./data/fold2/60591-2-0-8.wav,2
1629,engine_idling,106015-5-0-10,./data/fold2/106015-5-0-10.wav,5
1630,children_playing,182739-2-0-13,./data/fold2/182739-2-0-13.wav,2
1631,children_playing,109703-2-0-50,./data/fold2/109703-2-0-50.wav,2
1632,siren,91396-8-0-2,./data/fold2/91396-8-0-2.wav,8
1633,drilling,59594-4-0-0,./data/fold2/59594-4-0-0.wav,4
1634,engine_idling,201652-5-4-2,./data/fold2/201652-5-4-2.wav,5
1635,jackhammer,169098-7-0-9,./data/fold2/169098-7-0-9.wav,7
1636,siren,159747-8-0-20,./data/fold2/159747-8-0-20.wav,8
1637,street_music,39970-9-0-54,./data/fold2/39970-9-0-54.wav,9
1638,car_horn,132073-1-2-0,./data/fold2/132073-1-2-0.wav,1
1639,drilling,46668-4-0-0,./data/fold2/46668-4-0-0.wav,4
1640,siren,123688-8-0-18,./data/fold2/123688-8-0-18.wav,8
1641,siren,159747-8-0-5,./data/fold2/159747-8-0-5.wav,8
1642,engine_idling,201652-5-2-4,./data/fold2/201652-5-2-4.wav,5
1643,engine_idling,113201-5-0-3,./data/fold2/113201-5-0-3.wav,5
1644,street_music,74226-9-0-10,./data/fold2/74226-9-0-10.wav,9
1645,drilling,104817-4-0-11,./data/fold2/104817-4-0-11.wav,4
1646,air_conditioner,147926-0-0-5,./data/fold2/147926-0-0-5.wav,0
1647,drilling,104817-4-0-7,./data/fold2/104817-4-0-7.wav,4
1648,children_playing,192269-2-0-35,./data/fold2/192269-2-0-35.wav,2
1649,air_conditioner,74507-0-0-6,./data/fold2/74507-0-0-6.wav,0
1650,siren,102871-8-0-14,./data/fold2/102871-8-0-14.wav,8
1651,street_music,98202-9-0-4,./data/fold2/98202-9-0-4.wav,9
1652,dog_bark,69883-3-0-9,./data/fold2/69883-3-0-9.wav,3
1653,air_conditioner,74507-0-0-2,./data/fold2/74507-0-0-2.wav,0
1654,drilling,104817-4-0-3,./data/fold2/104817-4-0-3.wav,4
1655,drilling,76086-4-0-12,./data/fold2/76086-4-0-12.wav,4
1656,siren,102871-8-0-10,./data/fold2/102871-8-0-10.wav,8
1657,jackhammer,169098-7-4-9,./data/fold2/169098-7-4-9.wav,7
1658,engine_idling,201652-5-0-2,./data/fold2/201652-5-0-2.wav,5
1659,dog_bark,108187-3-3-0,./data/fold2/108187-3-3-0.wav,3
1660,drilling,185800-4-1-0,./data/fold2/185800-4-1-0.wav,4
1661,air_conditioner,146690-0-0-38,./data/fold2/146690-0-0-38.wav,0
1662,street_music,74226-9-0-14,./data/fold2/74226-9-0-14.wav,9
1663,engine_idling,113201-5-0-7,./data/fold2/113201-5-0-7.wav,5
1664,car_horn,175844-1-0-0,./data/fold2/175844-1-0-0.wav,1
1665,air_conditioner,146690-0-0-115,./data/fold2/146690-0-0-115.wav,0
1666,engine_idling,102858-5-0-0,./data/fold2/102858-5-0-0.wav,5
1667,jackhammer,156893-7-8-0,./data/fold2/156893-7-8-0.wav,7
1668,jackhammer,156893-7-10-0,./data/fold2/156893-7-10-0.wav,7
1669,engine_idling,201652-5-2-0,./data/fold2/201652-5-2-0.wav,5
1670,siren,159747-8-0-1,./data/fold2/159747-8-0-1.wav,8
1671,siren,159747-8-0-18,./data/fold2/159747-8-0-18.wav,8
1672,car_horn,155129-1-0-0,./data/fold2/155129-1-0-0.wav,1
1673,engine_idling,201652-5-4-6,./data/fold2/201652-5-4-6.wav,5
1674,drilling,59594-4-0-4,./data/fold2/59594-4-0-4.wav,4
1675,dog_bark,22347-3-1-1,./data/fold2/22347-3-1-1.wav,3
1676,children_playing,182739-2-0-17,./data/fold2/182739-2-0-17.wav,2
1677,drilling,77751-4-8-0,./data/fold2/77751-4-8-0.wav,4
1678,engine_idling,106015-5-0-14,./data/fold2/106015-5-0-14.wav,5
1679,siren,102871-8-0-6,./data/fold2/102871-8-0-6.wav,8
1680,drilling,34621-4-8-0,./data/fold2/34621-4-8-0.wav,4
1681,car_horn,132073-1-6-0,./data/fold2/132073-1-6-0.wav,1
1682,street_music,194841-9-0-144,./data/fold2/194841-9-0-144.wav,9
1683,children_playing,172593-2-0-27,./data/fold2/172593-2-0-27.wav,2
1684,air_conditioner,74507-0-0-20,./data/fold2/74507-0-0-20.wav,0
1685,siren,159750-8-0-8,./data/fold2/159750-8-0-8.wav,8
1686,street_music,194841-9-0-178,./data/fold2/194841-9-0-178.wav,9
1687,siren,102871-8-0-7,./data/fold2/102871-8-0-7.wav,8
1688,drilling,34621-4-20-0,./data/fold2/34621-4-20-0.wav,4
1689,engine_idling,106015-5-0-15,./data/fold2/106015-5-0-15.wav,5
1690,jackhammer,203929-7-3-9,./data/fold2/203929-7-3-9.wav,7
1691,jackhammer,73623-7-2-0,./data/fold2/73623-7-2-0.wav,7
1692,children_playing,160011-2-0-7,./data/fold2/160011-2-0-7.wav,2
1693,engine_idling,201652-5-4-7,./data/fold2/201652-5-4-7.wav,5
1694,siren,159747-8-0-19,./data/fold2/159747-8-0-19.wav,8
1695,street_music,196384-9-0-11,./data/fold2/196384-9-0-11.wav,9
1696,siren,159747-8-0-0,./data/fold2/159747-8-0-0.wav,8
1697,engine_idling,201652-5-2-1,./data/fold2/201652-5-2-1.wav,5
1698,engine_idling,102858-5-0-1,./data/fold2/102858-5-0-1.wav,5
1699,dog_bark,179096-3-0-1,./data/fold2/179096-3-0-1.wav,3
1700,air_conditioner,146690-0-0-100,./data/fold2/146690-0-0-100.wav,0
1701,engine_idling,113201-5-0-6,./data/fold2/113201-5-0-6.wav,5
1702,street_music,149370-9-0-15,./data/fold2/149370-9-0-15.wav,9
1703,children_playing,192269-2-0-18,./data/fold2/192269-2-0-18.wav,2
1704,engine_idling,201652-5-0-3,./data/fold2/201652-5-0-3.wav,5
1705,jackhammer,169098-7-4-8,./data/fold2/169098-7-4-8.wav,7
1706,siren,102871-8-0-11,./data/fold2/102871-8-0-11.wav,8
1707,children_playing,192269-2-0-24,./data/fold2/192269-2-0-24.wav,2
1708,drilling,104817-4-0-2,./data/fold2/104817-4-0-2.wav,4
1709,air_conditioner,74507-0-0-3,./data/fold2/74507-0-0-3.wav,0
1710,air_conditioner,147926-0-0-2,./data/fold2/147926-0-0-2.wav,0
1711,drilling,104817-4-0-0,./data/fold2/104817-4-0-0.wav,4
1712,air_conditioner,74507-0-0-1,./data/fold2/74507-0-0-1.wav,0
1713,street_music,98202-9-0-7,./data/fold2/98202-9-0-7.wav,9
1714,street_music,168713-9-0-33,./data/fold2/168713-9-0-33.wav,9
1715,siren,123688-8-0-8,./data/fold2/123688-8-0-8.wav,8
1716,engine_idling,201652-5-0-1,./data/fold2/201652-5-0-1.wav,5
1717,siren,102871-8-0-13,./data/fold2/102871-8-0-13.wav,8
1718,dog_bark,118962-3-0-0,./data/fold2/118962-3-0-0.wav,3
1719,engine_idling,113201-5-0-4,./data/fold2/113201-5-0-4.wav,5
1720,air_conditioner,146690-0-0-116,./data/fold2/146690-0-0-116.wav,0
1721,children_playing,174906-2-0-8,./data/fold2/174906-2-0-8.wav,2
1722,engine_idling,201652-5-2-3,./data/fold2/201652-5-2-3.wav,5
1723,siren,159747-8-0-2,./data/fold2/159747-8-0-2.wav,8
1724,jackhammer,203929-7-9-0,./data/fold2/203929-7-9-0.wav,7
1725,street_music,96475-9-0-9,./data/fold2/96475-9-0-9.wav,9
1726,dog_bark,22347-3-3-0,./data/fold2/22347-3-3-0.wav,3
1727,drilling,34621-4-22-0,./data/fold2/34621-4-22-0.wav,4
1728,children_playing,160011-2-0-5,./data/fold2/160011-2-0-5.wav,2
1729,engine_idling,201652-5-4-5,./data/fold2/201652-5-4-5.wav,5
1730,dog_bark,49808-3-1-22,./data/fold2/49808-3-1-22.wav,3
1731,jackhammer,203929-7-3-10,./data/fold2/203929-7-3-10.wav,7
1732,dog_bark,22347-3-1-2,./data/fold2/22347-3-1-2.wav,3
1733,engine_idling,106015-5-0-17,./data/fold2/106015-5-0-17.wav,5
1734,siren,102871-8-0-5,./data/fold2/102871-8-0-5.wav,8
1735,air_conditioner,74507-0-0-22,./data/fold2/74507-0-0-22.wav,0
1736,jackhammer,73623-7-0-0,./data/fold2/73623-7-0-0.wav,7
1737,air_conditioner,74507-0-0-23,./data/fold2/74507-0-0-23.wav,0
1738,car_horn,179864-1-0-0,./data/fold2/179864-1-0-0.wav,1
1739,siren,102871-8-0-4,./data/fold2/102871-8-0-4.wav,8
1740,children_playing,172593-2-0-18,./data/fold2/172593-2-0-18.wav,2
1741,engine_idling,106015-5-0-16,./data/fold2/106015-5-0-16.wav,5
1742,car_horn,155129-1-2-0,./data/fold2/155129-1-2-0.wav,1
1743,car_horn,132073-1-4-0,./data/fold2/132073-1-4-0.wav,1
1744,street_music,60605-9-0-34,./data/fold2/60605-9-0-34.wav,9
1745,engine_idling,201652-5-4-4,./data/fold2/201652-5-4-4.wav,5
1746,jackhammer,203929-7-1-8,./data/fold2/203929-7-1-8.wav,7
1747,street_music,39970-9-0-46,./data/fold2/39970-9-0-46.wav,9
1748,siren,159747-8-0-3,./data/fold2/159747-8-0-3.wav,8
1749,engine_idling,201652-5-2-2,./data/fold2/201652-5-2-2.wav,5
1750,drilling,71080-4-1-0,./data/fold2/71080-4-1-0.wav,4
1751,air_conditioner,146690-0-0-117,./data/fold2/146690-0-0-117.wav,0
1752,engine_idling,113201-5-0-5,./data/fold2/113201-5-0-5.wav,5
1753,siren,102871-8-0-12,./data/fold2/102871-8-0-12.wav,8
1754,drilling,76086-4-0-38,./data/fold2/76086-4-0-38.wav,4
1755,engine_idling,201652-5-0-0,./data/fold2/201652-5-0-0.wav,5
1756,siren,123688-8-0-9,./data/fold2/123688-8-0-9.wav,8
1757,air_conditioner,74507-0-0-0,./data/fold2/74507-0-0-0.wav,0
1758,street_music,168713-9-0-32,./data/fold2/168713-9-0-32.wav,9
1759,children_playing,192269-2-0-1,./data/fold2/192269-2-0-1.wav,2
1760,drilling,104817-4-0-1,./data/fold2/104817-4-0-1.wav,4
